fact_id,timeframe,applies_to,scope,statement,value,unit,period,source_id,quote,verification,checked_on,note
coal-colombia-europe-vessel,baseline,coal-colombia-europe,freight,Vessel class on this trade: Capesize.,,,structural,frbmtibalticexch2c951b,"Bolivar to Rotterdam. 150,000mt or 160,000mt coal, 10% more or less in owner's option, free in and out, trimmed. Laydays/cancelling 20/35 days from index date. 50,000mt Sundays + holidays included load, 25,000mt Sundays + holidays included discharge. 12 hrs turn time at loading port, 12 hrs turn time at discharge port. Age max. 15 yrs. 5% total commission.",auto,2026-09-15,"Baltic Capesize route C7 (Bolivar to Rotterdam) definition; page undated, route status not verified for 2025."
iron-australia-china-vessel,baseline,iron-australia-china,freight,Vessel class on this trade: Capesize.,,,structural,frbmtibalticexch2c951b,"West Australia to Qingdao. 160,000mt or 170,000mt iron ore, 10% more or less in owner's option, free in and out.",auto,2026-09-15,Baltic Capesize route C5 definition (West Australia to Qingdao).
iron-australia-china-transit,baseline,iron-australia-china,freight,"Published transit time: 30–35 days (ROUND voyage (Australia-China rotation), not one-way).",,,structural,frdrewrymaritime858b45,"The Guinea-China round voyage is more than 90 days, almost three times the 30-35 days Australia-China rotation.",auto,2026-09-15,"Basis: ROUND voyage (Australia-China rotation), not one-way"
iron-brazil-china-vessel,baseline,iron-brazil-china,freight,Vessel class on this trade: VLOC / Valemax.,,,structural,frsouthchinamorn6b3e0d,"The fully-laden Valemax iron ore carrier, named Sea Maranhao, arrived at the Port of Yantai in Shandong province about mid-day local time on Wednesday after departing Brazil's Ponta Da Madeira Maritime Terminal on June 20, according to S&P Global Platts and maritime intelligence website MarineTraffic.",auto,2026-09-15,Cargo-level example from Ponta da Madeira. Baltic Capesize C3 (Tubarão to Qingdao) is the Capesize benchmark on Brazil-China (pages/bmti-bci.txt).
iron-brazil-europe-vessel,baseline,iron-brazil-europe,freight,Vessel class on this trade: Capesize.,,,structural,frbmtibalticexch2c951b,"Tubarao to Rotterdam. 160,000lt (long tons) iron ore, 10% more or less in owner's option, free in and out.",auto,2026-09-15,Baltic Capesize route C2 definition (Tubarão to Rotterdam).
iron-australia-japan-vessel,baseline,iron-australia-japan,freight,Vessel class on this trade: Capesize.,,,structural,frsouthchinamorn6b3e0d,"Australian miners, who mostly use smaller Capesize ships for the shorter journey.",auto,2026-09-15,"Segment-level (Australian ore to China, not Japan)."
iron-guinea-china-vessel,baseline,iron-guinea-china,freight,Vessel class on this trade: Newcastlemax.,,,structural,frbreakwaveadvis02af63,"Notably, the Newcastlemax Winning Youth engaged in the first Simandou shipments belongs to Winning International Group, which owns a fleet of 56 vessels (53 Capesizes and 3 VLOCs).",auto,2026-09-15,First-cargo vessel; Drewry and Breakwave frame the trade as Capesize demand.
iron-guinea-china-distance,baseline,iron-guinea-china,freight,"Published sea distance for this voyage: about 11,187 nautical miles.","11,187",nautical miles,structural,frbreakwaveadvis02af63,"For instance, a 180,000 Dwt Capesize sailing from Morebaya to Qingdao via the Sunda and Taiwan Straits covers roughly 11,187 nautical miles.",auto,2026-09-15,Routing: Morebaya to Qingdao via Sunda and Taiwan Straits (Cape of Good Hope implied); Destination Qingdao (route drawn to Majishan/Zhoushan); source routes via Sunda Strait whereas the map line uses Malacca.
iron-guinea-china-transit,baseline,iron-guinea-china,freight,Published transit time: about 108 days round voyage (about 81 days at sea).,,,structural,frbreakwaveadvis02af63,"A round voyage requires about 108 days based on eco speed, including roughly 81 days at sea.",auto,2026-09-15,"Basis: ROUND voyage at eco speed, 180,000 dwt Capesize"
grain-brazil-china-vessel,baseline,grain-brazil-china,freight,Vessel class on this trade: Kamsarmax.,,,structural,frsafety4seainte67ca15,"For now, Brazil-China soybean employment remains the main support for Panamax and Kamsarmax owners",auto,2026-09-15,Trade-level statement for Brazil-China soybeans (Intermodal). Same text on Breakwave (pages/b3_breakwave-soy.txt).
grain-usgulf-china-vessel,baseline,grain-usgulf-china,freight,Vessel class on this trade: Panamax.,,,structural,frbreakwaveadvis7183b5,"A laden Panamax from the US Gulf to Qingdao takes roughly 40 days via Panama compared with 61 days via the Cape, an increase of about 5,000 nautical miles or 42%.",auto,2026-09-15,"FreightWaves (2023-11-09, pages/b3_fw-suez.txt): 'U.S. grain cargoes are carried aboard vessels of the Panamax size or smaller, with capacity of 90,000 DWT or less'."
grain-usgulf-china-transit,baseline,grain-usgulf-china,freight,"Published transit time: roughly 40 days via Panama (61 days via the Cape) (laden Panamax, US Gulf to Qingdao).",,,structural,frbreakwaveadvis7183b5,"A laden Panamax from the US Gulf to Qingdao takes roughly 40 days via Panama compared with 61 days via the Cape, an increase of about 5,000 nautical miles or 42%.",auto,2026-09-15,"Basis: laden Panamax, US Gulf to Qingdao; speed not stated"
grain-uspnw-japan-vessel,baseline,grain-uspnw-japan,freight,Vessel class on this trade: Panamax.,,,structural,frfreightwaves25c794,"U.S. grain cargoes are carried aboard vessels of the Panamax size or smaller, with capacity of 90,000 DWT or less, as a result of terminal constraints in both the U.S. and Asia.",auto,2026-09-15,"All US grain exports, not PNW-Japan specifically."
grain-ukraine-egypt-vessel,baseline,grain-ukraine-egypt,freight,Vessel class on this trade: Panamax.,,,structural,frbreakwaveadvis4de579,"Given the relatively short distances for most of the trade, smaller vessel segments dominate. The segments smaller than panamaxes have carried around three-quarters of the grain exports from the region, with handysize vessels accounting for the largest share.",auto,2026-09-15,"All Black Sea grain exports (Signal Ocean, last four years); the same paragraph names Egypt as the leading destination."
grain-russia-egypt-vessel,baseline,grain-russia-egypt,freight,Vessel class on this trade: Supramax.,,,structural,frhellenicshippice5d2e,"The reduction, held across every week of the window, concentrated the remaining programme on Novorossiysk and fell most heavily on Handysize and Supramax employment.",auto,2026-09-15,"Russian wheat loadings at the four deep-sea Black Sea terminals (Signal, five weeks to 28 August 2026), all destinations. Breakwave (pages/b3_breakwave-blacksea.txt) gives Handysize as the largest share of Black Sea grain overall."
grain-argentina-china-vessel,baseline,grain-argentina-china,freight,Vessel class on this trade: Panamax.,,,structural,frhellenicshippi9668af,"At current volumes, Argentina's participation does not materially change the existing Panamax and Supramax percentage shares. However, if buyers adopt smaller parcel sizes or adjust scheduling, Supramax utilization could gradually increase. A key operational factor is Argentina's inland export system - most agricultural exports transit the Paraná-Paraguay waterway to the Rosario hub, where draft limitations can require partial loading at deeper-water ports.",auto,2026-09-15,"Written about Argentine wheat to China, not soy; the preceding sentence gives China-bound wheat as ~70% Panamax / ~20% Supramax (all origins)."
fert-gulf-brazil-vessel,baseline,fert-gulf-brazil,freight,Vessel class on this trade: Supramax.,,,structural,frshipfinexbloga1552a,"Fertilisers are the commodity I traded most at Maersk Broker in the Supramax segment. The trade flows follow agricultural calendars: potash from Canada (Vancouver) and Belarus/Russia (Baltic ports) to importers in South Asia, Southeast Asia, and Latin America; phosphate from Morocco (Jorf Lasfar) and the Western Sahara to Asia; urea from the Middle East (Jubail, Mesaieed) and China to global agricultural markets.",auto,2026-09-15,"Broker blog; names urea from Mesaieed within the Supramax segment but to 'global agricultural markets', not Brazil specifically. Breakwave (2024-08-02, pages/b3_breakwave-bigpic2024.txt) notes Panamax growth on Oman-Brazil fertiliser exports (different origin)."
fert-gulf-india-vessel,baseline,fert-gulf-india,freight,Vessel class on this trade: Supramax.,,,structural,frshipfinexbloga1552a,"A charterer booking a grain voyage from the Black Sea to a Mediterranean grain receiver, or a fertiliser shipment from Jubail to an Indian coastal terminal, will typically fix a Supramax",auto,2026-09-15,"Broker blog; Jubail (Saudi Arabia) to an Indian coastal terminal, not Ruwais-Mundra."
fert-canada-china-vessel,baseline,fert-canada-china,freight,Vessel class on this trade: Panamax.,,,structural,frmartool1bab57,Vancouver to Chinese ports. Panamax and Supramax. Voyage approximately 15-20 days. Multiple minor bulk commodities use this corridor.,auto,2026-09-15,"Heading on the line above: 'Canada (Vancouver) → China (sulphur / potash)'. Aggregator. BC Government (2011, pages/b3_bcgov-potash.txt): Canpotex's U-SEA COLONSAY 'capable of carrying approximately 60,000 tonnes of potash' serving Asia."
metals-guinea-china-vessel,baseline,metals-guinea-china,freight,Vessel class on this trade: Capesize.,,,structural,frbreakwaveadvisb584bd,"While Capesize vessels account for approximately 90% of the total shipments from Guinea to China, they only represent 6-8% of shipments from Australia to China. The majority of Australian shipments are transported using Overpanamax and Panamax vessels.",auto,2026-09-15,"Share of Guinea-China bauxite shipments (AXSMarine, Jan-May 2023)."
metals-guinea-china-transit,baseline,metals-guinea-china,freight,Published transit time: approximately 47 days.,,,structural,frbreakwaveadvisb584bd,"The average voyage duration from Guinea to China is approximately 47 days, whereas the journey from Indonesia to China takes around 12 days.",auto,2026-09-15,Basis: average voyage duration Guinea to China; speed not stated
metals-chile-china-vessel,baseline,metals-chile-china,freight,Vessel class on this trade: Supramax.,,,structural,frbreakwaveadvis2b2c73,"Supramaxes have seen a 20% YoY increase in copper concentrate shipments so far this year, as prices of the refined metal have soared by as much as 80% since the start of 2020. China is the biggest player in this market, pulling in tonnes from Chile and Peru.",auto,2026-09-15,Segment-level (2021). CommoFlow (pages/b3_commoflow-cu.txt): 'Concentrates are usually moved in Handysize or Supramax bulk carriers.'
metals-peru-china-vessel,baseline,metals-peru-china,freight,Vessel class on this trade: Supramax.,,,structural,frbreakwaveadvis2b2c73,"Supramaxes have seen a 20% YoY increase in copper concentrate shipments so far this year, as prices of the refined metal have soared by as much as 80% since the start of 2020. China is the biggest player in this market, pulling in tonnes from Chile and Peru.",auto,2026-09-15,Segment-level (2021); see CommoFlow note on metals-chile-china.
metals-drc-china-copper-vessel,baseline,metals-drc-china-copper,freight,Vessel class on this trade: Container ship.,,,structural,frcommoflowblogebfb40,"Cathodes, conversely, thrive on containerization. While they can be shipped as break-bulk in the hold of a vessel, the global standard is the 20-foot GP container.",auto,2026-09-15,"Generic statement on copper cathodes, not DRC-specific. Seamaster (pages/b3_seamaster-cu.txt) stores cathodes in Durban with CMA CGM and offers bulk or containerised shipments."
metals-australia-china-bauxite-vessel,baseline,metals-australia-china-bauxite,freight,Vessel class on this trade: Panamax.,,,structural,frbreakwaveadvisb584bd,"While Capesize vessels account for approximately 90% of the total shipments from Guinea to China, they only represent 6-8% of shipments from Australia to China. The majority of Australian shipments are transported using Overpanamax and Panamax vessels.",auto,2026-09-15,"Australia-China bauxite overall (Capesizes only 6-8%), Jan-May 2023. Cape York Weekly (pages/b3_cyw-weipa.txt) reports a record 99,431 t cargo from Weipa on a 'post panama class vessel' chartered for a larger than usual cargo."
metals-philippines-china-nickel-vessel,baseline,metals-philippines-china-nickel,freight,Vessel class on this trade: Supramax.,,,structural,frthesignalgroup3e8746,Supramax demand outpaces any other vessel class that loads in the Philippines.,auto,2026-09-15,All vessels loading in the Philippines (nickel ore context). Splash247/Braemar (pages/b3_splash-nickel.txt): nickel ore supports 'demand for supramaxes and ultramaxes'.
metals-philippines-indonesia-nickel-vessel,baseline,metals-philippines-indonesia-nickel,freight,Vessel class on this trade: Ultramax.,,,structural,frsplash247repor15bde9,"Broker Braemar said nickel ore had spent most of the 2020s as a relatively steady, short-haul Pacific trade, with shipments typically peaking in the second and third quarters and supporting demand for supramaxes and ultramaxes.",auto,2026-09-15,Nickel ore trade overall; the article names Indonesia as an emerging major buyer of Philippine ore.
metals-australia-china-lithium-vessel,baseline,metals-australia-china-lithium,freight,Vessel class on this trade: Panamax.,,,structural,frrareearthexcha808c1b,"Its estimated vessel mix-46% Panamax, 34% Supramax, and 20% Handysize-shows",auto,2026-09-15,"Drewry estimate for global spodumene trade, relayed by an aggregator; not route-specific."
metals-australia-indonesia-lithium-vessel,baseline,metals-australia-indonesia-lithium,freight,Vessel class on this trade: Panamax.,,,structural,frrareearthexcha808c1b,"Its estimated vessel mix-46% Panamax, 34% Supramax, and 20% Handysize-shows",auto,2026-09-15,"Global spodumene trade, overwhelmingly to China; Australia-Indonesia flows likely smaller parcels - not stated by source."
metals-gabon-china-manganese-vessel,baseline,metals-gabon-china-manganese,freight,Vessel class on this trade: Capesize.,,,structural,frerametc63911,"Comilog 's supply chain is evolving: manganese ore will now be partly loaded onto ""capesize"" ships that can carry up to 200,000 tons of ore - four times more than the 50,000-ton capacity of the ""supramax"" vessels traditionally used by Comilog.",auto,2026-09-15,"Company source (Comilog/Eramet), Owendo; destinations not limited to China."
metals-malaysia-china-rareearths-vessel,baseline,metals-malaysia-china-rareearths,freight,Vessel class on this trade: Container ship.,,,structural,framericanjournaf5dda6,"We pack twelve one tonne bags into a standard shipping container. Our containers are shipped from the Port of Kuantan to global destinations including Japanese ports and Chinese ports,"" replied the Lynas spokesperson. They use a variety of commercial carriers such as ONE and PIL,",auto,2026-09-15,Lynas separated rare earth products from Kuantan (2018).
metals-australia-malaysia-rareearths-vessel,baseline,metals-australia-malaysia-rareearths,freight,Vessel class on this trade: Container ship.,,,structural,framericanjournaf5dda6,"The rare earths concentrate is packed into 2.8 tonne (metric ton) bags in shipping containers and is transported by truck from Mt. Weld to Leonora. At Leonora, the shipping containers are transferred onto a train, and are transported by rail to the Port of Fremantle, Western Australia.",auto,2026-09-15,Lynas Mt Weld concentrate (2018); next sentence: containers go Fremantle to Kuantan 'usually via Singapore'.
metals-australia-malaysia-rareearths-transit,baseline,metals-australia-malaysia-rareearths,freight,"Published transit time: approximately 12-18 days (Fremantle to Kuantan, container service usually via Singapore (transhipment)).",,,structural,framericanjournaf5dda6,This process takes approximately 12-18 days from Fremantle to Kuantan.,auto,2026-09-15,"Basis: Fremantle to Kuantan, container service usually via Singapore (transhipment)"
speed-oil-tankers,baseline,vlcc|aframax|suezmax,freight,Average sailing speed of oil tankers: 11.4 knots (2024).,11.4,knots,2024,frsansimonduchre79efd0,"However, most other sectors experienced declines. The average speed of oil tankers dropped slightly (-0.4% to 11.4 knots), with larger decreases recorded among bulk carriers (-0.8% to 10.9 knots), car carriers (-0.9% to 15.0 knots), and large LPG carriers (-1.2% to 13.9 knots).",auto,2026-09-15,"2024 annual figure, provided only because no 2025 crude-tanker figure was found. Covers all oil tankers (crude and products)."
speed-product-tankers,baseline,lr2|mr,freight,Average sailing speed of product tankers: 11.2 knots (January-February 2025).,11.2,knots,January-February 2025,frmantenishiprep0b952d,"In the first two months of 2025, the average sailing speed of LNG carriers decreased by 2.0% to 14.6 knots compared to the average recorded in 2024; that of bulk carriers by 1.7% to 10.7 knots; and that of product tankers by 1.1% to 11.2 knots.",auto,2026-09-15,Percentage differs between relays (Manteniship/San Simon: -1.1%; Splash247: -1.7%) but the 11.2 knots figure is the same.
speed-lng-carriers,baseline,lng-carrier|arc7-lng,freight,Average sailing speed of LNG carriers: 14.6 knots (January-February 2025).,14.6,knots,January-February 2025,frmantenishiprep0b952d,"In the first two months of 2025, the average sailing speed of LNG carriers decreased by 2.0% to 14.6 knots compared to the average recorded in 2024; that of bulk carriers by 1.7% to 10.7 knots; and that of product tankers by 1.1% to 11.2 knots.",auto,2026-09-15,"Clarksons Research figure relayed by trade press; covers only the first two months of 2025, not the full year. Same figures in Splash247 (2025-03-10, pages/splash-speeds.txt) and San Simon & Duch (pages/lsansimon-1.txt). No full-year 2025 figure found in public sources; the Clarksons original (Creedon, 'Vessel speeds: On the way down', 7 March 2025, cited in UNCTAD RMT 2025) is paywalled."
speed-bulk-carriers,baseline,panamax|capesize|vloc|newcastlemax|kamsarmax|supramax|ultramax,freight,Average sailing speed of bulk carriers: 10.7 knots (January-February 2025).,10.7,knots,January-February 2025,frmantenishiprep0b952d,"In the first two months of 2025, the average sailing speed of LNG carriers decreased by 2.0% to 14.6 knots compared to the average recorded in 2024; that of bulk carriers by 1.7% to 10.7 knots; and that of product tankers by 1.1% to 11.2 knots.",auto,2026-09-15,All bulk carriers; no Capesize-specific 2025 average found. Same source says eco VLCCs and Capesizes sail about half a knot faster than conventional ships (no absolute figure).
speed-container-ships,baseline,container,freight,Average sailing speed of container ships: 14.7 knots (2025 year-to-date (to December 2025)).,14.7,knots,2025 year-to-date (to December 2025),frsafety4searepo21ffca,"Furthermore, despite increased port congestion, capacity-weighted average sailing speed has year-to-date 2025 fallen to 14.7 knots from 14.8 knots in 2024. Speeds, however, remain elevated compared to the 14.4 knots in 2023.",auto,2026-09-15,"BIMCO capacity-weighted average, not Clarksons; methodology differs from the Clarksons 2024 figure of 14.0 knots."
